[Name]
Series 1 for Case v9_m5_289 at /LINE:Line horizontal 24

[Data]
X [ m ],Velocity [ m s^-1 ]
1.03784655e-03, 1.81854982e-02
1.03814690e-03, 1.81791093e-02
1.03844726e-03, 1.81727279e-02
1.03874761e-03, 1.81663558e-02
1.03904796e-03, 1.81599911e-02
1.03934831e-03, 1.81536358e-02
1.03964866e-03, 1.81472898e-02
1.03994901e-03, 1.81409493e-02
1.04024936e-03, 1.81346163e-02
1.04054972e-03, 1.81282926e-02
1.04085007e-03, 1.81219764e-02
1.04115042e-03, 1.81156676e-02
1.04145077e-03, 1.81093700e-02
1.04175112e-03, 1.81030799e-02
1.04205147e-03, 1.80967934e-02
1.04235183e-03, 1.80905182e-02
1.04265218e-03, 1.80842523e-02
1.04295253e-03, 1.80779919e-02
1.04325288e-03, 1.80717409e-02
1.04355323e-03, 1.80654973e-02
1.04385358e-03, 1.80592630e-02
1.04415393e-03, 1.80530362e-02
1.04445429e-03, 1.80468187e-02
1.04475464e-03, 1.80403907e-02
1.04505499e-03, 1.80345550e-02
1.04535534e-03, 1.80287231e-02
1.04565569e-03, 1.80228986e-02
1.04595604e-03, 1.80170778e-02
1.04625640e-03, 1.80112664e-02
1.04655675e-03, 1.80054568e-02
1.04685710e-03, 1.79996546e-02
1.04715745e-03, 1.79938562e-02
1.04745780e-03, 1.79880690e-02
1.04775815e-03, 1.79822817e-02
1.04805850e-03, 1.79765020e-02
1.04835886e-03, 1.79707296e-02
1.04865921e-03, 1.79649629e-02
1.04895956e-03, 1.79591980e-02
1.04925991e-03, 1.79534424e-02
1.04956026e-03, 1.79476906e-02
1.04986061e-03, 1.79419480e-02
1.05016096e-03, 1.79362055e-02
1.05046132e-03, 1.79304741e-02
1.05076167e-03, 1.79247446e-02
1.05106202e-03, 1.79190263e-02
1.05136237e-03, 1.79133061e-02
1.05166272e-03, 1.79075971e-02
1.05196307e-03, 1.79018918e-02
1.05226343e-03, 1.78961959e-02
1.05256378e-03, 1.78904999e-02
1.05286413e-03, 1.78850386e-02
1.05316448e-03, 1.78790521e-02
1.05346483e-03, 1.78732984e-02
1.05376518e-03, 1.78675484e-02
1.05406553e-03, 1.78618059e-02
1.05436589e-03, 1.78560670e-02
1.05466624e-03, 1.78503282e-02
1.05496659e-03, 1.78445969e-02
1.05526694e-03, 1.78388730e-02
1.05556729e-03, 1.78331509e-02
1.05586764e-03, 1.78274326e-02
1.05616800e-03, 1.78217217e-02
1.05646835e-03, 1.78160109e-02
1.05676870e-03, 1.78103093e-02
1.05706905e-03, 1.78046077e-02
1.05736940e-03, 1.77989155e-02
1.05766975e-03, 1.77932233e-02
1.05797010e-03, 1.77875403e-02
1.05827046e-03, 1.77818593e-02
1.05857081e-03, 1.77761819e-02
1.05887116e-03, 1.77705120e-02
1.05917151e-03, 1.77648421e-02
1.05947186e-03, 1.77591797e-02
1.05977221e-03, 1.77535247e-02
1.06007257e-03, 1.77478697e-02
1.06037292e-03, 1.77422222e-02
1.06067327e-03, 1.77365784e-02
1.06097362e-03, 1.77309364e-02
1.06127397e-03, 1.77253038e-02
1.06157432e-03, 1.77196749e-02
1.06187467e-03, 1.77140497e-02
1.06217503e-03, 1.77084282e-02
1.06247538e-03, 1.77028105e-02
1.06277573e-03, 1.76972002e-02
1.06307608e-03, 1.76915936e-02
1.06337643e-03, 1.76859908e-02
1.06367678e-03, 1.76803917e-02
1.06397714e-03, 1.76748019e-02
1.06427749e-03, 1.76692102e-02
1.06457784e-03, 1.76636279e-02
1.06487819e-03, 1.76580511e-02
1.06517854e-03, 1.76524743e-02
1.06547889e-03, 1.76469050e-02
1.06577924e-03, 1.76413413e-02
1.06607960e-03, 1.76357832e-02
1.06637995e-03, 1.76302288e-02
1.06668030e-03, 1.76246744e-02
1.06698065e-03, 1.76191311e-02
1.06728100e-03, 1.76135879e-02
1.06758135e-03, 1.76080521e-02
1.06788171e-03, 1.76025201e-02
1.06818206e-03, 1.75969917e-02
1.06848241e-03, 1.75914709e-02
1.06878276e-03, 1.75859537e-02
1.06908311e-03, 1.75804403e-02
1.06938346e-03, 1.75749324e-02
1.06968381e-03, 1.75694283e-02
1.06998417e-03, 1.75639316e-02
1.07028452e-03, 1.75584387e-02
1.07058487e-03, 1.75529476e-02
1.07088522e-03, 1.75474640e-02
1.07118557e-03, 1.75419822e-02
1.07148592e-03, 1.75365098e-02
1.07178628e-03, 1.75310392e-02
1.07208663e-03, 1.75255761e-02
1.07238698e-03, 1.75201166e-02
1.07268733e-03, 1.75146591e-02
1.07298768e-03, 1.75092090e-02
1.07328803e-03, 1.75037626e-02
1.07358838e-03, 1.74983200e-02
1.07388874e-03, 1.74928866e-02
1.07418909e-03, 1.74874533e-02
1.07448944e-03, 1.74820255e-02
1.07478979e-03, 1.74766071e-02
1.07509014e-03, 1.74711887e-02
1.07539049e-03, 1.74657758e-02
1.07569085e-03, 1.74603686e-02
1.07599120e-03, 1.74549669e-02
1.07629155e-03, 1.74495690e-02
1.07659190e-03, 1.74441766e-02
1.07689225e-03, 1.74387880e-02
1.07719260e-03, 1.74334086e-02
1.07749295e-03, 1.74280275e-02
1.07779331e-03, 1.74226556e-02
1.07809366e-03, 1.74172875e-02
1.07839401e-03, 1.74119212e-02
1.07869436e-03, 1.74065642e-02
1.07899471e-03, 1.74012110e-02
1.07929506e-03, 1.73958633e-02
1.07959541e-03, 1.73905194e-02
1.07989577e-03, 1.73851792e-02
1.08019612e-03, 1.73798446e-02
1.08049647e-03, 1.73745155e-02
1.08079682e-03, 1.73691921e-02
1.08109717e-03, 1.73638705e-02
1.08139752e-03, 1.73585564e-02
1.08169788e-03, 1.73532479e-02
1.08199823e-03, 1.73479430e-02
1.08229858e-03, 1.73426438e-02
1.08259893e-03, 1.73373483e-02
1.08289928e-03, 1.73320603e-02
1.08319963e-03, 1.73267741e-02
1.08349998e-03, 1.73214935e-02
1.08380034e-03, 1.73162222e-02
1.08410069e-03, 1.73109490e-02
1.08440104e-03, 1.73056852e-02
1.08470139e-03, 1.73004251e-02
1.08500174e-03, 1.72951687e-02
1.08530209e-03, 1.72899198e-02
1.08560245e-03, 1.72846764e-02
1.08590280e-03, 1.72794349e-02
1.08620315e-03, 1.72742009e-02
1.08650350e-03, 1.72689725e-02
1.08680385e-03, 1.72637459e-02
1.08710420e-03, 1.72585249e-02
1.08740455e-03, 1.72533114e-02
1.08770491e-03, 1.72480997e-02
1.08800526e-03, 1.72428973e-02
1.08830561e-03, 1.72376968e-02
1.08860596e-03, 1.72325019e-02
1.08890631e-03, 1.72273125e-02
1.08920666e-03, 1.72221269e-02
1.08950702e-03, 1.72169469e-02
1.08980737e-03, 1.72117725e-02
1.09010772e-03, 1.72066037e-02
1.09040807e-03, 1.72014404e-02
1.09070842e-03, 1.71962790e-02
1.09100877e-03, 1.71911269e-02
1.09130912e-03, 1.71859749e-02
1.09160948e-03, 1.71808321e-02
1.09190983e-03, 1.71756949e-02
1.09221018e-03, 1.71705596e-02
1.09251053e-03, 1.71654318e-02
1.09281088e-03, 1.71603095e-02
1.09311123e-03, 1.71551872e-02
1.09341159e-03, 1.71500742e-02
1.09371194e-03, 1.71449650e-02
1.09401229e-03, 1.71398651e-02
1.09431264e-03, 1.71347652e-02
1.09461299e-03, 1.71296727e-02
1.09491334e-03, 1.71245858e-02
1.09521369e-03, 1.71195026e-02
1.09551405e-03, 1.71144232e-02
1.09581440e-03, 1.71093512e-02
1.09611475e-03, 1.71042848e-02
1.09641510e-03, 1.70996580e-02
1.09671545e-03, 1.70950629e-02
1.09701580e-03, 1.70904677e-02
1.09731616e-03, 1.70858800e-02
1.09761651e-03, 1.70812961e-02
1.09791686e-03, 1.70767121e-02
1.09821721e-03, 1.70721319e-02
1.09851756e-03, 1.70675609e-02
1.09881791e-03, 1.70629900e-02
1.09911826e-03, 1.70584228e-02
1.09941862e-03, 1.70538612e-02
1.09971897e-03, 1.70493014e-02
1.10001932e-03, 1.70447491e-02
1.10031967e-03, 1.70401968e-02
1.10062002e-03, 1.70356482e-02
1.10092037e-03, 1.70311071e-02
1.10122073e-03, 1.70265678e-02
1.10152108e-03, 1.70220342e-02
1.10182143e-03, 1.70175005e-02
1.10212178e-03, 1.70129742e-02
1.10242213e-03, 1.70084499e-02
1.10272248e-03, 1.70039292e-02
1.10302283e-03, 1.69994142e-02
1.10332319e-03, 1.69949047e-02
1.10362354e-03, 1.69903953e-02
1.10392389e-03, 1.69858914e-02
1.10422424e-03, 1.69814043e-02
1.10452459e-03, 1.69770326e-02
1.10482494e-03, 1.69726685e-02
1.10512529e-03, 1.69683062e-02
1.10542565e-03, 1.69639494e-02
1.10572600e-03, 1.69595927e-02
1.10602635e-03, 1.69552416e-02
1.10632670e-03, 1.69508960e-02
1.10662705e-03, 1.69465505e-02
1.10692740e-03, 1.69422105e-02
1.10722776e-03, 1.69378761e-02
1.10752811e-03, 1.69335436e-02
1.10782846e-03, 1.69292148e-02
1.10812881e-03, 1.69248916e-02
1.10842916e-03, 1.69205703e-02
1.10872951e-03, 1.69162527e-02
1.10902986e-03, 1.69119406e-02
1.10933022e-03, 1.69076286e-02
1.10963057e-03, 1.69033241e-02
1.10993092e-03, 1.68990195e-02
1.11023127e-03, 1.68947242e-02
1.11053162e-03, 1.68904308e-02
1.11083197e-03, 1.68861374e-02
1.11113233e-03, 1.68818515e-02
1.11143268e-03, 1.68775674e-02
1.11173303e-03, 1.68732870e-02
1.11203338e-03, 1.68690123e-02
1.11233373e-03, 1.68644954e-02
1.11263408e-03, 1.68595463e-02
1.11293443e-03, 1.68545973e-02
1.11323479e-03, 1.68496538e-02
1.11353514e-03, 1.68447159e-02
1.11383549e-03, 1.68397799e-02
1.11413584e-03, 1.68348495e-02
1.11443619e-03, 1.68299191e-02
1.11473654e-03, 1.68249942e-02
1.11503690e-03, 1.68200713e-02
1.11533725e-03, 1.68151539e-02
1.11563760e-03, 1.68102402e-02
1.11593795e-03, 1.68053284e-02
