[Name]
Series 1 for Case v9_m5_289 at /LINE:Line horizontal 29

[Data]
X [ m ],Velocity [ m s^-1 ]
2.57720752e-03, 3.59080965e-03
2.57750787e-03, 3.58979753e-03
2.57780822e-03, 3.58878565e-03
2.57810857e-03, 3.58777307e-03
2.57840892e-03, 3.58676119e-03
2.57870927e-03, 3.58574977e-03
2.57900963e-03, 3.58473812e-03
2.57930998e-03, 3.58372671e-03
2.57961033e-03, 3.58271506e-03
2.57991068e-03, 3.58170387e-03
2.58021103e-03, 3.58069269e-03
2.58051138e-03, 3.57968127e-03
2.58081174e-03, 3.57867032e-03
2.58111209e-03, 3.57765961e-03
2.58141244e-03, 3.57664889e-03
2.58171279e-03, 3.57588963e-03
2.58201314e-03, 3.57449660e-03
2.58231349e-03, 3.57326423e-03
2.58261384e-03, 3.57203209e-03
2.58291420e-03, 3.57080018e-03
2.58321455e-03, 3.56956827e-03
2.58351490e-03, 3.56833660e-03
2.58381525e-03, 3.56710539e-03
2.58411560e-03, 3.56587372e-03
2.58441595e-03, 3.56464274e-03
2.58471631e-03, 3.56341177e-03
2.58501666e-03, 3.56218079e-03
2.58531701e-03, 3.56095005e-03
2.58561736e-03, 3.55971977e-03
2.58591771e-03, 3.55848926e-03
2.58621806e-03, 3.55725922e-03
2.58651841e-03, 3.55602894e-03
2.58681877e-03, 3.55479913e-03
2.58711912e-03, 3.55356955e-03
2.58741947e-03, 3.55234020e-03
2.58771982e-03, 3.55111109e-03
2.58802017e-03, 3.54988175e-03
2.58832052e-03, 3.54865263e-03
2.58862088e-03, 3.54742398e-03
2.58892123e-03, 3.54619534e-03
2.58922158e-03, 3.54496692e-03
2.58952193e-03, 3.54373851e-03
2.58982228e-03, 3.54251056e-03
2.59012263e-03, 3.54128215e-03
2.59042298e-03, 3.54005443e-03
2.59072334e-03, 3.53882648e-03
2.59102369e-03, 3.53759946e-03
2.59132404e-03, 3.53637175e-03
2.59162439e-03, 3.53514496e-03
2.59192474e-03, 3.53391794e-03
2.59222509e-03, 3.53269116e-03
2.59252544e-03, 3.53146461e-03
2.59282580e-03, 3.53023806e-03
2.59312615e-03, 3.52901127e-03
2.59342650e-03, 3.52778542e-03
2.59372685e-03, 3.52655957e-03
2.59402720e-03, 3.52533394e-03
2.59432755e-03, 3.52410809e-03
2.59462791e-03, 3.52288294e-03
2.59492826e-03, 3.52165732e-03
2.59522861e-03, 3.52043263e-03
2.59552896e-03, 3.51920770e-03
2.59582931e-03, 3.51798302e-03
2.59612966e-03, 3.51675809e-03
2.59643001e-03, 3.51553387e-03
2.59673037e-03, 3.51430965e-03
2.59703072e-03, 3.51308542e-03
2.59733107e-03, 3.51186167e-03
2.59763142e-03, 3.51083535e-03
2.59793177e-03, 3.50939110e-03
2.59823212e-03, 3.50815337e-03
2.59853248e-03, 3.50691588e-03
2.59883283e-03, 3.50567815e-03
2.59913318e-03, 3.50444112e-03
2.59943353e-03, 3.50320362e-03
2.59973388e-03, 3.50196683e-03
2.60003423e-03, 3.50073026e-03
2.60033458e-03, 3.49949347e-03
2.60063494e-03, 3.49825667e-03
2.60093529e-03, 3.49702104e-03
2.60123564e-03, 3.49578471e-03
2.60153599e-03, 3.49454884e-03
2.60183634e-03, 3.49331321e-03
2.60213669e-03, 3.49207781e-03
2.60243705e-03, 3.49084288e-03
2.60273740e-03, 3.48960771e-03
2.60303775e-03, 3.48837255e-03
2.60333810e-03, 3.48713808e-03
2.60363845e-03, 3.48590338e-03
2.60393880e-03, 3.48466891e-03
2.60423915e-03, 3.48343467e-03
2.60453951e-03, 3.48220090e-03
