[Name]
Series 1 for Case v9_m5_350 at /LINE:Line horizontal 27

[Data]
X [ m ],Velocity [ m s^-1 ]
1.95798487e-03, 1.63492393e-02
1.95828523e-03, 1.63480919e-02
1.95858558e-03, 1.63469389e-02
1.95888593e-03, 1.63457878e-02
1.95918628e-03, 1.63446385e-02
1.95948663e-03, 1.63434874e-02
1.95978698e-03, 1.63423363e-02
1.96008733e-03, 1.63411871e-02
1.96038769e-03, 1.63400359e-02
1.96068804e-03, 1.63388848e-02
1.96098839e-03, 1.63377337e-02
1.96128874e-03, 1.63365845e-02
1.96158909e-03, 1.63354333e-02
1.96188944e-03, 1.63342841e-02
1.96218980e-03, 1.63331348e-02
1.96249015e-03, 1.63319819e-02
1.96279050e-03, 1.63308326e-02
1.96309085e-03, 1.63296796e-02
1.96339120e-03, 1.63285285e-02
1.96369155e-03, 1.63273811e-02
1.96399190e-03, 1.63262282e-02
1.96429226e-03, 1.63250808e-02
1.96459261e-03, 1.63239278e-02
1.96489296e-03, 1.63227767e-02
1.96519331e-03, 1.63216256e-02
1.96549366e-03, 1.63204744e-02
1.96579401e-03, 1.63193252e-02
1.96609437e-03, 1.63181759e-02
1.96639472e-03, 1.63170248e-02
1.96669507e-03, 1.63158737e-02
1.96699542e-03, 1.63147226e-02
1.96729577e-03, 1.63135733e-02
1.96759612e-03, 1.63124241e-02
1.96789647e-03, 1.63112711e-02
1.96819683e-03, 1.63099151e-02
1.96849718e-03, 1.63089968e-02
1.96879753e-03, 1.63078792e-02
1.96909788e-03, 1.63067617e-02
1.96939823e-03, 1.63056422e-02
1.96969858e-03, 1.63045246e-02
1.96999894e-03, 1.63034108e-02
1.97029929e-03, 1.63022913e-02
1.97059964e-03, 1.63011737e-02
1.97089999e-03, 1.63000543e-02
1.97120034e-03, 1.62989385e-02
1.97150069e-03, 1.62978210e-02
1.97180104e-03, 1.62967034e-02
1.97210140e-03, 1.62955839e-02
1.97240175e-03, 1.62944682e-02
1.97270210e-03, 1.62933506e-02
1.97300245e-03, 1.62922349e-02
1.97330280e-03, 1.62911173e-02
1.97360315e-03, 1.62899978e-02
1.97390351e-03, 1.62888821e-02
1.97420386e-03, 1.62877645e-02
1.97450421e-03, 1.62866451e-02
1.97480456e-03, 1.62855275e-02
1.97510491e-03, 1.62844099e-02
1.97540526e-03, 1.62832942e-02
1.97570561e-03, 1.62821747e-02
1.97600597e-03, 1.62810590e-02
1.97630632e-03, 1.62799414e-02
1.97660667e-03, 1.62788238e-02
1.97690702e-03, 1.62777081e-02
1.97720737e-03, 1.62765887e-02
1.97750772e-03, 1.62754711e-02
1.97780808e-03, 1.62743554e-02
1.97810843e-03, 1.62732359e-02
1.97840878e-03, 1.62721183e-02
1.97870913e-03, 1.62710026e-02
1.97900948e-03, 1.62698850e-02
1.97930983e-03, 1.62687693e-02
1.97961018e-03, 1.62676498e-02
1.97991054e-03, 1.62665322e-02
1.98021089e-03, 1.62654147e-02
1.98051124e-03, 1.62642989e-02
1.98081159e-03, 1.62631795e-02
1.98111194e-03, 1.62620619e-02
1.98141229e-03, 1.62609462e-02
1.98171264e-03, 1.62598286e-02
1.98201300e-03, 1.62587110e-02
1.98231335e-03, 1.62575934e-02
1.98261370e-03, 1.62564758e-02
1.98291405e-03, 1.62553582e-02
1.98321440e-03, 1.62542406e-02
1.98351475e-03, 1.62531249e-02
1.98381511e-03, 1.62520055e-02
1.98411546e-03, 1.62508897e-02
1.98441581e-03, 1.62497722e-02
1.98471616e-03, 1.62486527e-02
1.98501651e-03, 1.62475370e-02
1.98531686e-03, 1.62464194e-02
1.98561721e-03, 1.62453018e-02
1.98591757e-03, 1.62441824e-02
1.98621792e-03, 1.62430666e-02
1.98651827e-03, 1.62419491e-02
1.98681862e-03, 1.62408333e-02
1.98711897e-03, 1.62397157e-02
1.98741932e-03, 1.62385982e-02
1.98771968e-03, 1.62374787e-02
1.98802003e-03, 1.62363630e-02
1.98832038e-03, 1.62352435e-02
1.98862073e-03, 1.62341297e-02
1.98892108e-03, 1.62330102e-02
1.98922143e-03, 1.62318926e-02
1.98952178e-03, 1.62307769e-02
1.98982214e-03, 1.62296575e-02
1.99012249e-03, 1.62285417e-02
1.99042284e-03, 1.62274167e-02
1.99072319e-03, 1.62263885e-02
1.99102354e-03, 1.62253566e-02
1.99132389e-03, 1.62243303e-02
1.99162425e-03, 1.62233002e-02
1.99192460e-03, 1.62222702e-02
1.99222495e-03, 1.62212402e-02
1.99252530e-03, 1.62202120e-02
1.99282565e-03, 1.62191819e-02
1.99312600e-03, 1.62181538e-02
1.99342635e-03, 1.62171237e-02
1.99372671e-03, 1.62160937e-02
1.99402706e-03, 1.62150655e-02
1.99432741e-03, 1.62140373e-02
1.99462776e-03, 1.62130054e-02
1.99492811e-03, 1.62119754e-02
1.99522846e-03, 1.62109490e-02
1.99552882e-03, 1.62099190e-02
1.99582917e-03, 1.62088890e-02
1.99612952e-03, 1.62078608e-02
1.99642987e-03, 1.62068307e-02
1.99673022e-03, 1.62058007e-02
1.99703057e-03, 1.62047725e-02
1.99733092e-03, 1.62037406e-02
1.99763128e-03, 1.62027124e-02
1.99793163e-03, 1.62016824e-02
1.99823198e-03, 1.62006523e-02
1.99853233e-03, 1.61996242e-02
1.99883268e-03, 1.61985960e-02
1.99913303e-03, 1.61975659e-02
1.99943339e-03, 1.61965378e-02
1.99973374e-03, 1.61955077e-02
2.00003409e-03, 1.61944777e-02
2.00033444e-03, 1.61934514e-02
2.00063479e-03, 1.61924176e-02
2.00093514e-03, 1.61913894e-02
2.00123549e-03, 1.61903594e-02
2.00153585e-03, 1.61893331e-02
2.00183620e-03, 1.61883030e-02
2.00213655e-03, 1.61872730e-02
2.00243690e-03, 1.61862429e-02
2.00273725e-03, 1.61852147e-02
2.00303760e-03, 1.61841866e-02
2.00333796e-03, 1.61831547e-02
2.00363831e-03, 1.61821265e-02
2.00393866e-03, 1.61810983e-02
2.00423901e-03, 1.61800701e-02
2.00453936e-03, 1.61790401e-02
2.00483971e-03, 1.61780119e-02
2.00514006e-03, 1.61769819e-02
2.00544042e-03, 1.61759537e-02
2.00574077e-03, 1.61749236e-02
2.00604112e-03, 1.61738917e-02
2.00634147e-03, 1.61728635e-02
2.00664182e-03, 1.61718354e-02
2.00694217e-03, 1.61708072e-02
2.00724252e-03, 1.61697771e-02
2.00754288e-03, 1.61687490e-02
2.00784323e-03, 1.61677208e-02
2.00814358e-03, 1.61666907e-02
2.00844393e-03, 1.61656607e-02
2.00874428e-03, 1.61646307e-02
2.00904463e-03, 1.61636006e-02
2.00934499e-03, 1.61625743e-02
2.00964534e-03, 1.61615442e-02
2.00994569e-03, 1.61605161e-02
2.01024604e-03, 1.61594860e-02
2.01054639e-03, 1.61584578e-02
2.01084674e-03, 1.61574259e-02
2.01114709e-03, 1.61563978e-02
2.01144745e-03, 1.61553696e-02
2.01174780e-03, 1.61543414e-02
2.01204815e-03, 1.61533114e-02
2.01234850e-03, 1.61522832e-02
2.01264885e-03, 1.61512550e-02
2.01294920e-03, 1.61502250e-02
2.01324956e-03, 1.61491968e-02
2.01354991e-03, 1.61481686e-02
2.01385026e-03, 1.61471367e-02
2.01415061e-03, 1.61461085e-02
2.01445096e-03, 1.61450785e-02
2.01475131e-03, 1.61440503e-02
2.01505166e-03, 1.61430221e-02
2.01535202e-03, 1.61419939e-02
2.01565237e-03, 1.61409639e-02
2.01595272e-03, 1.61399338e-02
